BETULLE,45.073283333333336,7.677630000000001
BETULLE 1,45.1841,7.72025
BIAMINO,45.084540000000004,7.731165000000001
BIAMONTI,45.061125000000004,7.702185
BIANCHI,45.08222666666668,7.6255500000000005
BIANCHI EST,45.08197,7.62893
BIANCO,45.08245,7.61628
BIGLIERI,45.03397,7.66782
BIONAZ,45.06447,7.62191
BISCARETTI,45.028694,7.690176000000001
BIVIO PECETTO,45.016194999999996,7.74139
BIXIO,45.06752,7.65852
BLIGNY,45.07752,7.6773
BOCCARDO,44.994685000000004,7.709845
BOCCHERINI,45.101365,7.692785
BOGINO,45.00843,7.834
BOGINO N.12,45.00851,7.83341
BOLOGNA,45.086405,7.703565
BOLZANO CAP.,45.0731225,7.667505
BONGIOVANNI,45.09975,7.68056
BONSIGNORE,45.06234,7.69878
BONSIGNORE CAP.,45.06212,7.69874
BORGARETTO N.13,45.01011,7.59122
BORGARETTO N.18,45.0072,7.59453
BORGARETTO N.27,45.00983,7.59126
BORGARETTO N.56,45.00749,7.5945
BORGATA VILLARETTO,45.13168,7.68697
BORGEISA CAP.,45.06225,7.5187
BORGO ANTICO,45.13211,7.63326
BORGO DORA,45.07978,7.685535
BORGO MERCATO,45.00123,7.6714
BORGONE,45.05583,7.53808
BORGOSESIA,45.079585,7.640129999999999
BORMIDA,45.0703,7.54345
BORROMINI,45.06682333333333,7.709756666666666
BORSELLINO,45.10264,7.55326
BORSI,45.0967625,7.6532775
BOSSO,45.00922,7.671279999999999
BOSTON,45.042961428571424,7.635127142857144
BOTTESINI,45.088863333333336,7.6985166666666665
BOTTONE,45.02859,7.58436
BOVES,45.07447,7.54188
BOVETTI,45.014314999999996,7.63753
BOZZOLO,45.03685,7.67192
BRACCINI,45.05916,7.655093333333333
BRAMAFAME,45.115705,7.65813
BRAMANTE,45.045116666666665,7.6633666666666675
BRAMANTE CAP.,45.04234,7.67225
BREGLIO,45.0990025,7.6739975
BRIANZA,45.07404,7.718050000000001
BRICCA,45.064277499999996,7.7068325
BRIGHENTI,45.07827,7.73738
BRIN,45.09393,7.67106
BRISSOGNE CAP.,45.06263,7.62104
BROSSO,45.10939,7.661239999999999
BRUERE CAP.,45.09023,7.55077
BRUNELLESCHI,45.071012,7.624968
BUFFA,44.98401,7.63349
BUONARROTI,45.00196,7.64716
BUOZZI,45.06102249999999,7.673335
BURIASCO,45.022975,7.622775
BURIASCO OVEST,45.02162,7.6201550000000005
BURIDANI,45.128315,7.6308050000000005
CABOTO,45.054,7.66286
CABRINI,45.01361,7.623375
CADIBONA,45.0256,7.71608
CADORE,45.07535333333334,7.722933333333334
CADORE CAP.,45.07575,7.722885
CADUTI PER LA LIBERTA,44.987443999999996,7.744156000000001
CADUTI PER LA LIBERTA CAP.,45.0,7.67846
CADUTI SUL LAVORO,45.02692,7.668666666666667
CAFASSO,45.09740333333334,7.607266666666667
CAFASSO CAP.,45.08616,7.73329
CAGLIARI,44.9985,7.65575
CAIO MARIO,45.024046000000006,7.636386
CAIO MARIO CAP.,45.024275714285714,7.636167142857142
CAIO MARIO EST,45.022325,7.636514999999999
CAIO MARIO NORD,45.024625,7.63579
CAIO PLINIO,45.02396,7.65516
CALATAFIMI,44.9801,7.62868
CALCATELLI,44.92906,7.73352
CALTANISSETTA,45.11050666666667,7.66009
CALVINO,45.002375,7.5477
CALVINO NORD,45.00805,7.54699
CAMBIANO,45.08602500000001,7.521135
CAMBIANO N.34,45.00285,7.8166
CAMERANA,45.06451,7.60608
CAMPANELLA,45.08207,7.6328499999999995
CAMPO 11,45.03228,7.59887
CAMPO 21,45.03543,7.60167
CAMPO 25,45.03303,7.59855
CAMPO 26,45.03515,7.5997
CAMPO 34,45.0334,7.59564
CAMPO 38,45.03697,7.59692
CAMPO 47,45.03688,7.59449
CAMPO DELLA MEMORIA,45.03581,7.59541
CAMPO SPORTIVO,44.99716,7.71097
CAMPUS EINAUDI,45.073548,7.699536
CANAVERE N.3,45.15175,7.65257
CANDIOLO,45.0165,7.65026
CANDIOLO CAP.,44.95781,7.59382
CANELLI,45.018895,7.660245
CAPELLI,45.080712500000004,7.634354999999999
CAPPUCCINI,45.05887,7.698675
CAPRERA,45.04899499999999,7.650494999999999
CAPRIOLO,45.06857333333334,7.6418800000000005
CARAGLIO,45.06105,7.64262
CARCANO,45.07797333333334,7.716143333333332
CARDINAL MAURIZIO,45.06506,7.70371
CARDUCCI,45.01505666666666,7.64847
CARDUCCI CAP.,44.94308,7.76721
CARDUCCI NORD,45.0423,7.67179
CARENA,45.0781,7.66908
CARIGNANO,45.00158833333333,7.615591666666667
CARIGNANO N.19,44.923635000000004,7.736465
CARIGNANO N.24,45.00513,7.49922
CARIGNANO N.25,45.00509,7.49984
CARLO ALBERTO,45.06446666666667,7.68363
CARLO FELICE,45.06367,7.67896
CARMAGNOLA,45.084694999999996,7.6888000000000005
CARPICE,44.98743,7.66994
CARPICE N.17,44.98684,7.66531
CARRARA,45.069175,7.719894999999999
CARRERA,45.07998333333333,7.62398
CARRERA EST,45.08002,7.62779
CARSO,45.06166,7.63638
CARTMAN,45.07632,7.73895
CARTMAN N.115,45.06912,7.75355
CARTMAN N.123,45.06778,7.75581
CARTMAN N.212,45.06425,7.75751
CARTMAN N.59,45.07171,7.75213
CASA CIRCONDARIALE CAP.,45.10133,7.61991
CASALBORGONE,45.067965,7.71292
CASALE,45.082355,7.733005
CASALE CAP.,45.07904,7.733
CASALE N.25,45.10472,7.76951
CASALE N.33,45.10474,7.77036
CASALE N.431,45.08867,7.73815
CASALE N.472,45.08924,7.73938
CASALEGGIO,45.084495000000004,7.618525
CASALEGNO,45.050725,7.624689999999999
CASANA,45.02782,7.64383
CASCINA CANONICA,45.096270000000004,7.587315
CASCINA FALCHERA,45.126464999999996,7.703615
CASCINA MAIAT,45.09834,7.606075
CASCINA NUOVA,45.148885,7.769724999999999
CASCINETTE,45.115794,7.709672
CASCINETTE C.6,45.11546,7.72089
CASCINETTE C.6 CAP.,45.11505,7.7202
CASCINETTE N.424,45.11451,7.71765
CASCINOTTO,45.10623,7.72736
CASELLE,44.99372,7.81519
CASERMA BREVI,45.02662,7.56066
CASERMA MONTE GRAPPA,45.051050000000004,7.6546400000000006
CASERMA MORELLI,45.04394,7.658986666666666
CASSAGNA,45.123225,7.595695
CASSINI,45.05216,7.659955
CASTAGNEVIZZA,45.070904999999996,7.59737
CASTELDELFINO,45.10505,7.671225
CASTELLAZZO,45.00545,7.53753
CASTELLO,45.07049,7.68518
CASTELLO DEL DROSSO,45.01933,7.59563
